,P001001 Population:Total [1,P015001 Households:Total,P008001 HISPANIC:TotalHispanic'&'NotHispanic,P008002 HISPANIC:Total NotHispanic or Latino,P008003 HISPANIC:NotHisp:White alone,P008004 HISPANIC:NotHisp:Bl/AfAm alone,P008005 HISPANIC:NotHisp:AmInd/AK alone,P008006 HISPANIC:NotHisp:Asian alone,P008007 HISPANIC:NotHisp:HI alone,P008008 HISPANIC:NotHisp:Other alone,P008009 HISPANIC:NotHisp:Two+races,P008010 HISPANIC:Total Hispanic or Latino,P008011 HISPANIC:Hisp:White alone,P008012 HISPANIC:Hisp:Bl/AfAm alone,P008013 HISPANIC:Hisp:AmInd/AK alone,P008014 HISPANIC:Hisp:Asian alone,P008015 HISPANIC:Hisp:HI alone,P008016 HISPANIC:Hisp:Other alone,P008017 HISPANIC:Hisp:Two+ races,H003001 OCCUPANCY STATUS:Housing Units:Total,H003002 OCCUPANCY STATUS:Housing Units:Occupied,H003003 OCCUPANCY STATUS:Housing Units:Vacant,H004001 TENURE:Housing Units:Total,H004002 TENURE:Housing Units:Owner occupied,H004003 TENURE:Housing Units:Renter occupied,P012001 SEX BY AGE:Total Male'&'Female,P012002 SEX BY AGE:Total Male,P012026 SEX BY AGE:Total Female
06085505006,3699.0,1784.0,3699.0,3487.0,1863.0,104.0,3.0,1415.0,3.0,11.0,88.0,212.0,143.0,0.0,1.0,3.0,0.0,54.0,11.0,1949.0,1784.0,165.0,1784.0,723.0,1061.0,3699.0,2130.0,1569.0
06085505007,4228.0,976.0,4228.0,3454.0,1309.0,141.0,12.0,1799.0,32.0,16.0,145.0,774.0,301.0,2.0,15.0,11.0,3.0,369.0,73.0,979.0,976.0,3.0,976.0,650.0,326.0,4228.0,2155.0,2073.0
06085505100,2138.0,819.0,2138.0,1270.0,700.0,45.0,5.0,452.0,1.0,0.0,67.0,868.0,456.0,5.0,8.0,9.0,0.0,354.0,36.0,1067.0,819.0,248.0,819.0,359.0,460.0,2138.0,1140.0,998.0
06085505202,6061.0,2117.0,6061.0,3973.0,1993.0,167.0,19.0,1553.0,30.0,23.0,188.0,2088.0,827.0,18.0,27.0,10.0,5.0,1044.0,157.0,2148.0,2117.0,31.0,2117.0,518.0,1599.0,6061.0,3199.0,2862.0
06085505203,2982.0,788.0,2982.0,2314.0,1772.0,67.0,17.0,306.0,24.0,10.0,118.0,668.0,325.0,5.0,13.0,1.0,0.0,249.0,75.0,809.0,788.0,21.0,788.0,348.0,440.0,2982.0,1499.0,1483.0
06085505301,4441.0,1318.0,4441.0,3183.0,1335.0,109.0,30.0,1497.0,47.0,9.0,156.0,1258.0,505.0,8.0,26.0,7.0,0.0,623.0,89.0,1325.0,1318.0,7.0,1318.0,618.0,700.0,4441.0,2266.0,2175.0
06085505302,4215.0,1457.0,4215.0,3555.0,2189.0,91.0,16.0,1075.0,32.0,6.0,146.0,660.0,332.0,3.0,5.0,10.0,0.0,259.0,51.0,1478.0,1457.0,21.0,1457.0,1000.0,457.0,4215.0,2121.0,2094.0
06085505303,6070.0,2166.0,6070.0,4913.0,2095.0,116.0,19.0,2391.0,27.0,19.0,246.0,1157.0,568.0,4.0,11.0,7.0,2.0,473.0,92.0,2192.0,2166.0,26.0,2166.0,748.0,1418.0,6070.0,3187.0,2883.0
06085505304,3218.0,1064.0,3218.0,2699.0,1618.0,40.0,4.0,858.0,17.0,11.0,151.0,519.0,261.0,1.0,19.0,5.0,0.0,185.0,48.0,1075.0,1064.0,11.0,1064.0,896.0,168.0,3218.0,1620.0,1598.0
06085505305,5289.0,1973.0,5289.0,4588.0,2611.0,126.0,12.0,1656.0,13.0,21.0,149.0,701.0,333.0,4.0,6.0,6.0,0.0,257.0,95.0,2006.0,1973.0,33.0,1973.0,1181.0,792.0,5289.0,2679.0,2610.0
06085505401,5358.0,2224.0,5358.0,4546.0,2102.0,102.0,19.0,2135.0,27.0,6.0,155.0,812.0,372.0,4.0,22.0,9.0,3.0,347.0,55.0,2271.0,2224.0,47.0,2224.0,668.0,1556.0,5358.0,2760.0,2598.0
06085505402,2842.0,1109.0,2842.0,2367.0,1497.0,48.0,2.0,703.0,2.0,8.0,107.0,475.0,285.0,5.0,8.0,2.0,0.0,132.0,43.0,1151.0,1109.0,42.0,1109.0,691.0,418.0,2842.0,1414.0,1428.0
06085505403,6362.0,2628.0,6362.0,5556.0,3045.0,179.0,16.0,2018.0,31.0,11.0,256.0,806.0,383.0,10.0,27.0,13.0,0.0,300.0,73.0,2672.0,2628.0,44.0,2628.0,862.0,1766.0,6362.0,3290.0,3072.0
06085505500,3627.0,1567.0,3627.0,3013.0,2335.0,51.0,23.0,438.0,1.0,4.0,161.0,614.0,301.0,1.0,4.0,9.0,0.0,238.0,61.0,1593.0,1567.0,26.0,1567.0,891.0,676.0,3627.0,1778.0,1849.0
06085505600,3690.0,1264.0,3690.0,3090.0,2370.0,66.0,7.0,468.0,8.0,14.0,157.0,600.0,235.0,5.0,4.0,6.0,0.0,298.0,52.0,1298.0,1264.0,34.0,1264.0,284.0,980.0,3690.0,1781.0,1909.0
06085505700,5369.0,2271.0,5369.0,4408.0,3312.0,150.0,12.0,674.0,22.0,20.0,218.0,961.0,493.0,14.0,15.0,9.0,1.0,322.0,107.0,2327.0,2271.0,56.0,2271.0,709.0,1562.0,5369.0,2661.0,2708.0
06085505800,3872.0,1626.0,3872.0,3216.0,2668.0,73.0,16.0,312.0,6.0,7.0,134.0,656.0,332.0,3.0,17.0,6.0,2.0,222.0,74.0,1658.0,1626.0,32.0,1626.0,1088.0,538.0,3872.0,1911.0,1961.0
06085505900,6718.0,3050.0,6718.0,5774.0,4283.0,209.0,9.0,1025.0,12.0,21.0,215.0,944.0,448.0,5.0,20.0,10.0,0.0,380.0,81.0,3104.0,3050.0,54.0,3050.0,1275.0,1775.0,6718.0,3268.0,3450.0
06085506000,4707.0,1993.0,4707.0,4088.0,2824.0,89.0,10.0,1015.0,15.0,8.0,127.0,619.0,345.0,3.0,20.0,5.0,2.0,184.0,60.0,2024.0,1993.0,31.0,1993.0,1044.0,949.0,4707.0,2339.0,2368.0
06085506101,4685.0,1704.0,4685.0,4113.0,2892.0,52.0,13.0,958.0,22.0,10.0,166.0,572.0,286.0,1.0,8.0,8.0,0.0,185.0,84.0,1730.0,1704.0,26.0,1704.0,1213.0,491.0,4685.0,2331.0,2354.0
06085506102,3554.0,1480.0,3554.0,3211.0,2221.0,51.0,7.0,788.0,3.0,11.0,130.0,343.0,194.0,0.0,4.0,3.0,2.0,114.0,26.0,1490.0,1480.0,10.0,1480.0,978.0,502.0,3554.0,1774.0,1780.0
06085506103,4401.0,1684.0,4401.0,3999.0,2655.0,58.0,9.0,1155.0,10.0,7.0,105.0,402.0,192.0,2.0,7.0,4.0,0.0,153.0,44.0,1701.0,1684.0,17.0,1684.0,1076.0,608.0,4401.0,2157.0,2244.0
06085506202,6849.0,2492.0,6849.0,6380.0,4220.0,88.0,9.0,1780.0,15.0,11.0,257.0,469.0,275.0,0.0,5.0,7.0,0.0,125.0,57.0,2520.0,2492.0,28.0,2492.0,1606.0,886.0,6849.0,3302.0,3547.0
06085506203,5996.0,2471.0,5996.0,5247.0,1871.0,164.0,11.0,2890.0,20.0,6.0,285.0,749.0,283.0,17.0,5.0,5.0,0.0,337.0,102.0,2535.0,2471.0,64.0,2471.0,668.0,1803.0,5996.0,3260.0,2736.0
06085506204,5828.0,2137.0,5828.0,5255.0,3071.0,83.0,10.0,1838.0,8.0,12.0,233.0,573.0,298.0,13.0,5.0,19.0,0.0,179.0,59.0,2167.0,2137.0,30.0,2137.0,1378.0,759.0,5828.0,2878.0,2950.0
06085506301,5176.0,2308.0,5176.0,4410.0,2787.0,293.0,23.0,1074.0,17.0,15.0,201.0,766.0,326.0,12.0,14.0,6.0,5.0,327.0,76.0,2342.0,2308.0,34.0,2308.0,688.0,1620.0,5176.0,2606.0,2570.0
06085506302,5970.0,2300.0,5970.0,5187.0,3683.0,201.0,24.0,1003.0,12.0,24.0,240.0,783.0,343.0,2.0,7.0,5.0,2.0,330.0,94.0,2340.0,2300.0,40.0,2300.0,1356.0,944.0,5970.0,3010.0,2960.0
06085506304,4538.0,1892.0,4538.0,3528.0,1914.0,173.0,10.0,1180.0,64.0,5.0,182.0,1010.0,419.0,24.0,20.0,4.0,1.0,471.0,71.0,2148.0,1892.0,256.0,1892.0,448.0,1444.0,4538.0,2501.0,2037.0
06085506305,7323.0,2531.0,7323.0,5079.0,2889.0,303.0,13.0,1540.0,26.0,14.0,294.0,2244.0,1007.0,22.0,46.0,2.0,3.0,1029.0,135.0,2559.0,2531.0,28.0,2531.0,500.0,2031.0,7323.0,3719.0,3604.0
06085506401,3365.0,1354.0,3365.0,2549.0,1651.0,192.0,21.0,538.0,22.0,7.0,118.0,816.0,295.0,20.0,8.0,2.0,0.0,418.0,73.0,1380.0,1354.0,26.0,1354.0,555.0,799.0,3365.0,1683.0,1682.0
06085506402,5756.0,2253.0,5756.0,4460.0,3181.0,179.0,15.0,870.0,7.0,8.0,200.0,1296.0,618.0,11.0,22.0,5.0,0.0,510.0,130.0,2286.0,2253.0,33.0,2253.0,723.0,1530.0,5756.0,2961.0,2795.0
06085506501,7373.0,2497.0,7373.0,4639.0,2550.0,418.0,15.0,1344.0,30.0,61.0,221.0,2734.0,1153.0,10.0,24.0,12.0,2.0,1363.0,170.0,2523.0,2497.0,26.0,2497.0,649.0,1848.0,7373.0,3822.0,3551.0
06085506502,3612.0,1804.0,3612.0,3210.0,2643.0,78.0,10.0,358.0,20.0,4.0,97.0,402.0,225.0,5.0,4.0,5.0,0.0,126.0,37.0,1905.0,1804.0,101.0,1804.0,831.0,973.0,3612.0,1805.0,1807.0
06085506503,5818.0,2646.0,5818.0,4900.0,3704.0,233.0,31.0,699.0,10.0,8.0,215.0,918.0,485.0,3.0,17.0,7.0,0.0,317.0,89.0,2685.0,2646.0,39.0,2646.0,740.0,1906.0,5818.0,2825.0,2993.0
06085506601,4279.0,1629.0,4279.0,3674.0,2517.0,117.0,27.0,847.0,7.0,4.0,155.0,605.0,226.0,2.0,11.0,4.0,4.0,297.0,61.0,1648.0,1629.0,19.0,1629.0,816.0,813.0,4279.0,2141.0,2138.0
06085506603,4185.0,1411.0,4185.0,3822.0,2903.0,25.0,22.0,721.0,16.0,18.0,117.0,363.0,201.0,0.0,5.0,4.0,0.0,96.0,57.0,1420.0,1411.0,9.0,1411.0,1122.0,289.0,4185.0,2129.0,2056.0
06085506604,7134.0,2542.0,7134.0,6459.0,4765.0,175.0,28.0,1181.0,11.0,5.0,294.0,675.0,320.0,7.0,19.0,3.0,3.0,225.0,98.0,2567.0,2542.0,25.0,2542.0,1799.0,743.0,7134.0,3527.0,3607.0
06085506605,4119.0,1551.0,4119.0,3367.0,2231.0,113.0,13.0,830.0,13.0,5.0,162.0,752.0,308.0,4.0,17.0,3.0,0.0,356.0,64.0,1578.0,1551.0,27.0,1551.0,658.0,893.0,4119.0,2116.0,2003.0
06085506606,4502.0,1666.0,4502.0,3852.0,2619.0,122.0,21.0,914.0,9.0,11.0,156.0,650.0,338.0,5.0,12.0,11.0,1.0,223.0,60.0,1687.0,1666.0,21.0,1666.0,742.0,924.0,4502.0,2235.0,2267.0
06085506701,3810.0,1283.0,3810.0,3405.0,2499.0,37.0,20.0,706.0,2.0,8.0,133.0,405.0,168.0,0.0,11.0,6.0,3.0,157.0,60.0,1305.0,1283.0,22.0,1283.0,949.0,334.0,3810.0,1914.0,1896.0
06085506702,5809.0,2087.0,5809.0,4852.0,3599.0,121.0,32.0,925.0,16.0,12.0,147.0,957.0,526.0,3.0,23.0,6.0,0.0,330.0,69.0,2114.0,2087.0,27.0,2087.0,1177.0,910.0,5809.0,3008.0,2801.0
06085506703,3455.0,1406.0,3455.0,3084.0,2485.0,66.0,12.0,384.0,2.0,8.0,127.0,371.0,228.0,4.0,6.0,3.0,3.0,92.0,35.0,1434.0,1406.0,28.0,1406.0,787.0,619.0,3455.0,1629.0,1826.0
06085506801,5704.0,2188.0,5704.0,5380.0,4737.0,27.0,15.0,444.0,6.0,5.0,146.0,324.0,213.0,0.0,7.0,3.0,0.0,54.0,47.0,2228.0,2188.0,40.0,2188.0,1440.0,748.0,5704.0,2786.0,2918.0
06085506802,5098.0,1916.0,5098.0,4635.0,4100.0,34.0,14.0,316.0,4.0,7.0,160.0,463.0,300.0,5.0,15.0,11.0,0.0,88.0,44.0,1942.0,1916.0,26.0,1916.0,1371.0,545.0,5098.0,2527.0,2571.0
06085506803,6794.0,2428.0,6794.0,6069.0,4971.0,122.0,25.0,606.0,7.0,18.0,320.0,725.0,368.0,6.0,14.0,7.0,0.0,265.0,65.0,2445.0,2428.0,17.0,2428.0,1654.0,774.0,6794.0,3410.0,3384.0
06085506804,3583.0,1344.0,3583.0,3406.0,2978.0,9.0,13.0,272.0,3.0,5.0,126.0,177.0,113.0,4.0,0.0,0.0,0.0,36.0,24.0,1351.0,1344.0,7.0,1344.0,1154.0,190.0,3583.0,1752.0,1831.0
06085506900,7238.0,2601.0,7238.0,6842.0,5993.0,63.0,15.0,560.0,11.0,5.0,195.0,396.0,259.0,1.0,7.0,1.0,0.0,87.0,41.0,2646.0,2601.0,45.0,2601.0,2138.0,463.0,7238.0,3525.0,3713.0
06085507001,6780.0,2998.0,6780.0,6558.0,5991.0,29.0,10.0,373.0,2.0,21.0,132.0,222.0,155.0,0.0,2.0,2.0,0.0,39.0,24.0,3193.0,2998.0,195.0,2998.0,1875.0,1123.0,6780.0,3135.0,3645.0
06085507002,2793.0,1016.0,2793.0,2687.0,2435.0,11.0,1.0,158.0,0.0,4.0,78.0,106.0,67.0,0.0,3.0,2.0,0.0,20.0,14.0,1046.0,1016.0,30.0,1016.0,895.0,121.0,2793.0,1383.0,1410.0
06085507100,2513.0,1267.0,2513.0,2339.0,2116.0,16.0,5.0,137.0,4.0,4.0,57.0,174.0,101.0,1.0,5.0,2.0,0.0,46.0,19.0,1306.0,1267.0,39.0,1267.0,452.0,815.0,2513.0,1237.0,1276.0
06085507203,2062.0,851.0,2062.0,1961.0,1632.0,22.0,4.0,244.0,3.0,0.0,56.0,101.0,68.0,1.0,2.0,1.0,0.0,13.0,16.0,875.0,851.0,24.0,851.0,570.0,281.0,2062.0,981.0,1081.0
06085507205,4405.0,1862.0,4405.0,4166.0,3657.0,38.0,2.0,334.0,1.0,14.0,120.0,239.0,160.0,0.0,5.0,1.0,0.0,55.0,18.0,1904.0,1862.0,42.0,1862.0,1592.0,270.0,4405.0,2118.0,2287.0
06085507206,2910.0,1014.0,2910.0,2796.0,2327.0,5.0,2.0,389.0,1.0,8.0,64.0,114.0,78.0,0.0,0.0,1.0,0.0,27.0,8.0,1032.0,1014.0,18.0,1014.0,934.0,80.0,2910.0,1440.0,1470.0
06085507301,6399.0,2235.0,6399.0,6185.0,4598.0,19.0,2.0,1432.0,10.0,10.0,114.0,214.0,140.0,1.0,8.0,7.0,0.0,39.0,19.0,2286.0,2235.0,51.0,2235.0,1950.0,285.0,6399.0,3100.0,3299.0
06085507302,2649.0,970.0,2649.0,2558.0,2163.0,12.0,0.0,339.0,2.0,1.0,41.0,91.0,62.0,0.0,1.0,3.0,0.0,20.0,5.0,1012.0,970.0,42.0,970.0,835.0,135.0,2649.0,1294.0,1355.0
06085507401,5599.0,1914.0,5599.0,5453.0,3210.0,11.0,4.0,2096.0,0.0,4.0,128.0,146.0,113.0,1.0,1.0,3.0,0.0,13.0,15.0,1928.0,1914.0,14.0,1914.0,1810.0,104.0,5599.0,2776.0,2823.0
06085507402,4035.0,1507.0,4035.0,3814.0,2819.0,26.0,9.0,840.0,2.0,7.0,111.0,221.0,154.0,3.0,0.0,0.0,2.0,27.0,35.0,1532.0,1507.0,25.0,1507.0,1287.0,220.0,4035.0,1954.0,2081.0
06085507500,5846.0,1992.0,5846.0,5712.0,3391.0,18.0,5.0,2224.0,1.0,5.0,68.0,134.0,105.0,0.0,1.0,2.0,0.0,21.0,5.0,2027.0,1992.0,35.0,1992.0,1857.0,135.0,5846.0,2850.0,2996.0
06085507600,5773.0,2003.0,5773.0,5623.0,3690.0,22.0,12.0,1749.0,8.0,11.0,131.0,150.0,101.0,0.0,4.0,2.0,1.0,29.0,13.0,2047.0,2003.0,44.0,2003.0,1820.0,183.0,5773.0,2903.0,2870.0
06085507701,3670.0,1278.0,3670.0,3500.0,1884.0,18.0,5.0,1491.0,1.0,9.0,92.0,170.0,103.0,0.0,3.0,9.0,0.0,34.0,21.0,1311.0,1278.0,33.0,1278.0,1016.0,262.0,3670.0,1833.0,1837.0
06085507702,6252.0,2040.0,6252.0,6119.0,3011.0,25.0,7.0,2902.0,7.0,11.0,156.0,133.0,84.0,0.0,0.0,2.0,5.0,31.0,11.0,2068.0,2040.0,28.0,2040.0,1867.0,173.0,6252.0,3126.0,3126.0
06085507703,6959.0,2523.0,6959.0,6699.0,4341.0,37.0,12.0,2056.0,5.0,21.0,227.0,260.0,168.0,2.0,6.0,6.0,0.0,46.0,32.0,2577.0,2523.0,54.0,2523.0,1780.0,743.0,6959.0,3429.0,3530.0
06085507805,4525.0,1831.0,4525.0,4275.0,2164.0,48.0,10.0,1910.0,6.0,11.0,126.0,250.0,147.0,0.0,1.0,4.0,0.0,81.0,17.0,1870.0,1831.0,39.0,1831.0,783.0,1048.0,4525.0,2255.0,2270.0
06085507806,5396.0,1944.0,5396.0,5169.0,2128.0,35.0,4.0,2832.0,10.0,24.0,136.0,227.0,108.0,9.0,0.0,10.0,0.0,81.0,19.0,1976.0,1944.0,32.0,1944.0,656.0,1288.0,5396.0,2780.0,2616.0
06085507807,3041.0,1013.0,3041.0,2947.0,1206.0,17.0,4.0,1601.0,3.0,6.0,110.0,94.0,61.0,1.0,0.0,3.0,0.0,16.0,13.0,1028.0,1013.0,15.0,1013.0,698.0,315.0,3041.0,1519.0,1522.0
06085507808,5238.0,1727.0,5238.0,5107.0,2137.0,27.0,8.0,2797.0,3.0,9.0,126.0,131.0,83.0,3.0,1.0,3.0,0.0,24.0,17.0,1749.0,1727.0,22.0,1727.0,1277.0,450.0,5238.0,2623.0,2615.0
06085507903,4809.0,1614.0,4809.0,4719.0,2042.0,31.0,1.0,2548.0,0.0,2.0,95.0,90.0,67.0,0.0,0.0,9.0,0.0,6.0,8.0,1627.0,1614.0,13.0,1614.0,1403.0,211.0,4809.0,2372.0,2437.0
06085507904,3375.0,1098.0,3375.0,3259.0,1645.0,12.0,6.0,1493.0,1.0,3.0,99.0,116.0,61.0,2.0,0.0,0.0,0.0,27.0,26.0,1113.0,1098.0,15.0,1098.0,977.0,121.0,3375.0,1674.0,1701.0
06085507905,5448.0,2144.0,5448.0,5144.0,2297.0,69.0,7.0,2606.0,12.0,7.0,146.0,304.0,152.0,9.0,5.0,18.0,1.0,90.0,29.0,2180.0,2144.0,36.0,2144.0,1075.0,1069.0,5448.0,2688.0,2760.0
06085507906,4437.0,1422.0,4437.0,4290.0,1928.0,17.0,7.0,2198.0,3.0,2.0,135.0,147.0,95.0,3.0,1.0,0.0,0.0,35.0,13.0,1438.0,1422.0,16.0,1422.0,1187.0,235.0,4437.0,2202.0,2235.0
06085508001,6320.0,2405.0,6320.0,6072.0,2945.0,59.0,9.0,2887.0,7.0,13.0,152.0,248.0,149.0,4.0,3.0,10.0,1.0,53.0,28.0,2490.0,2405.0,85.0,2405.0,1371.0,1034.0,6320.0,3099.0,3221.0
06085508002,8272.0,2893.0,8272.0,7630.0,3693.0,114.0,34.0,3501.0,20.0,29.0,239.0,642.0,305.0,10.0,7.0,12.0,3.0,225.0,80.0,3006.0,2893.0,113.0,2893.0,1453.0,1440.0,8272.0,4245.0,4027.0
06085508101,5882.0,2227.0,5882.0,5687.0,2744.0,36.0,8.0,2733.0,4.0,5.0,157.0,195.0,134.0,1.0,2.0,4.0,0.0,30.0,24.0,2295.0,2227.0,68.0,2227.0,1365.0,862.0,5882.0,2928.0,2954.0
06085508102,2684.0,1099.0,2684.0,2516.0,1343.0,7.0,2.0,1091.0,4.0,2.0,67.0,168.0,84.0,0.0,1.0,3.0,0.0,59.0,21.0,1150.0,1099.0,51.0,1099.0,494.0,605.0,2684.0,1372.0,1312.0
06085508202,7381.0,2802.0,7381.0,6596.0,4109.0,108.0,28.0,2139.0,10.0,19.0,183.0,785.0,369.0,4.0,5.0,14.0,2.0,327.0,64.0,2856.0,2802.0,54.0,2802.0,1797.0,1005.0,7381.0,3768.0,3613.0
06085508203,4797.0,1810.0,4797.0,4571.0,2724.0,57.0,9.0,1634.0,9.0,9.0,129.0,226.0,146.0,0.0,1.0,2.0,0.0,53.0,24.0,1837.0,1810.0,27.0,1810.0,1263.0,547.0,4797.0,2344.0,2453.0
06085508204,4025.0,1513.0,4025.0,3788.0,2070.0,61.0,4.0,1523.0,0.0,7.0,123.0,237.0,136.0,2.0,4.0,6.0,0.0,57.0,32.0,1536.0,1513.0,23.0,1513.0,871.0,642.0,4025.0,2034.0,1991.0
06085508301,4298.0,1548.0,4298.0,4125.0,2824.0,23.0,6.0,1162.0,2.0,6.0,102.0,173.0,111.0,0.0,6.0,4.0,0.0,32.0,20.0,1559.0,1548.0,11.0,1548.0,1260.0,288.0,4298.0,2090.0,2208.0
06085508303,2504.0,921.0,2504.0,2421.0,1754.0,10.0,2.0,582.0,1.0,11.0,61.0,83.0,60.0,0.0,0.0,0.0,0.0,21.0,2.0,925.0,921.0,4.0,921.0,846.0,75.0,2504.0,1238.0,1266.0
06085508304,7672.0,2929.0,7672.0,6828.0,3388.0,278.0,13.0,2825.0,13.0,13.0,298.0,844.0,397.0,3.0,16.0,11.0,5.0,290.0,122.0,2964.0,2929.0,35.0,2929.0,903.0,2026.0,7672.0,3781.0,3891.0
06085508401,6352.0,2535.0,6352.0,5910.0,4160.0,82.0,17.0,1382.0,13.0,25.0,231.0,442.0,272.0,0.0,0.0,7.0,1.0,105.0,57.0,2554.0,2535.0,19.0,2535.0,1674.0,861.0,6352.0,3166.0,3186.0
06085508403,2638.0,994.0,2638.0,2574.0,1937.0,15.0,4.0,517.0,1.0,0.0,100.0,64.0,50.0,0.0,0.0,2.0,0.0,5.0,7.0,1005.0,994.0,11.0,994.0,875.0,119.0,2638.0,1257.0,1381.0
06085508404,5111.0,1991.0,5111.0,4621.0,3106.0,95.0,3.0,1227.0,16.0,12.0,162.0,490.0,257.0,3.0,8.0,9.0,5.0,169.0,39.0,2007.0,1991.0,16.0,1991.0,1393.0,598.0,5111.0,2531.0,2580.0
06085508503,5837.0,2779.0,5837.0,5456.0,2955.0,95.0,11.0,2193.0,12.0,17.0,173.0,381.0,189.0,2.0,3.0,2.0,1.0,149.0,35.0,2823.0,2779.0,44.0,2779.0,757.0,2022.0,5837.0,3031.0,2806.0
06085508504,6773.0,3104.0,6773.0,5983.0,2449.0,219.0,9.0,3105.0,5.0,14.0,182.0,790.0,324.0,4.0,8.0,20.0,1.0,374.0,59.0,3192.0,3104.0,88.0,3104.0,449.0,2655.0,6773.0,3838.0,2935.0
06085508505,4437.0,1864.0,4437.0,4086.0,2175.0,62.0,15.0,1669.0,20.0,14.0,131.0,351.0,158.0,4.0,3.0,12.0,0.0,152.0,22.0,1901.0,1864.0,37.0,1864.0,1051.0,813.0,4437.0,2250.0,2187.0
06085508506,7970.0,3240.0,7970.0,6822.0,2845.0,203.0,22.0,3461.0,21.0,22.0,248.0,1148.0,455.0,17.0,11.0,10.0,0.0,558.0,97.0,3292.0,3240.0,52.0,3240.0,1146.0,2094.0,7970.0,4220.0,3750.0
06085508601,3519.0,1387.0,3519.0,2787.0,1876.0,44.0,17.0,729.0,9.0,3.0,109.0,732.0,358.0,1.0,9.0,0.0,0.0,326.0,38.0,1415.0,1387.0,28.0,1387.0,859.0,528.0,3519.0,1736.0,1783.0
06085508602,3399.0,1678.0,3399.0,2801.0,1673.0,79.0,13.0,927.0,7.0,1.0,101.0,598.0,329.0,0.0,10.0,7.0,2.0,206.0,44.0,1708.0,1678.0,30.0,1678.0,549.0,1129.0,3399.0,1733.0,1666.0
06085508703,6760.0,2838.0,6760.0,5849.0,2535.0,215.0,11.0,2842.0,14.0,9.0,223.0,911.0,435.0,10.0,14.0,9.0,0.0,369.0,74.0,2923.0,2838.0,85.0,2838.0,915.0,1923.0,6760.0,3543.0,3217.0
06085508704,4873.0,2117.0,4873.0,3873.0,1835.0,127.0,25.0,1655.0,21.0,17.0,193.0,1000.0,428.0,13.0,21.0,13.0,4.0,437.0,84.0,2286.0,2117.0,169.0,2117.0,455.0,1662.0,4873.0,2765.0,2108.0
06085508800,3943.0,1437.0,3943.0,2593.0,1052.0,72.0,12.0,1354.0,24.0,1.0,78.0,1350.0,569.0,9.0,14.0,7.0,4.0,652.0,95.0,1466.0,1437.0,29.0,1437.0,401.0,1036.0,3943.0,2248.0,1695.0
06085508900,5371.0,1756.0,5371.0,3814.0,1427.0,101.0,27.0,2053.0,44.0,17.0,145.0,1557.0,511.0,19.0,12.0,12.0,5.0,860.0,138.0,1773.0,1756.0,17.0,1756.0,825.0,931.0,5371.0,2830.0,2541.0
06085509000,7366.0,2445.0,7366.0,4385.0,2463.0,137.0,21.0,1491.0,37.0,18.0,218.0,2981.0,1330.0,12.0,42.0,7.0,1.0,1420.0,169.0,2478.0,2445.0,33.0,2445.0,1247.0,1198.0,7366.0,3898.0,3468.0
06085509102,4597.0,2252.0,4597.0,4124.0,2143.0,136.0,2.0,1717.0,0.0,14.0,112.0,473.0,231.0,7.0,3.0,7.0,0.0,174.0,51.0,2342.0,2252.0,90.0,2252.0,910.0,1342.0,4597.0,2378.0,2219.0
06085509105,5624.0,2812.0,5624.0,5273.0,3416.0,146.0,13.0,1556.0,8.0,12.0,122.0,351.0,222.0,7.0,3.0,3.0,0.0,80.0,36.0,2866.0,2812.0,54.0,2812.0,972.0,1840.0,5624.0,2874.0,2750.0
06085509106,4004.0,1610.0,4004.0,3139.0,1834.0,123.0,11.0,1019.0,16.0,11.0,125.0,865.0,309.0,4.0,18.0,2.0,0.0,476.0,56.0,1641.0,1610.0,31.0,1610.0,464.0,1146.0,4004.0,2074.0,1930.0
06085509107,5018.0,2123.0,5018.0,3785.0,1669.0,170.0,11.0,1762.0,23.0,11.0,139.0,1233.0,435.0,10.0,8.0,7.0,0.0,688.0,85.0,2146.0,2123.0,23.0,2123.0,38.0,2085.0,5018.0,2723.0,2295.0
06085509108,4699.0,1909.0,4699.0,3311.0,1890.0,197.0,10.0,1007.0,23.0,14.0,170.0,1388.0,649.0,35.0,9.0,13.0,2.0,589.0,91.0,1939.0,1909.0,30.0,1909.0,654.0,1255.0,4699.0,2442.0,2257.0
06085509109,3517.0,1665.0,3517.0,3154.0,1897.0,87.0,6.0,1016.0,6.0,4.0,138.0,363.0,173.0,3.0,3.0,2.0,1.0,160.0,21.0,1867.0,1665.0,202.0,1665.0,859.0,806.0,3517.0,1849.0,1668.0
06085509201,4294.0,2124.0,4294.0,3548.0,2248.0,149.0,11.0,981.0,12.0,16.0,131.0,746.0,354.0,13.0,2.0,5.0,3.0,327.0,42.0,2521.0,2124.0,397.0,2124.0,1083.0,1041.0,4294.0,2333.0,1961.0
06085509202,4716.0,1961.0,4716.0,3841.0,2363.0,107.0,15.0,1150.0,8.0,21.0,177.0,875.0,471.0,4.0,5.0,22.0,9.0,310.0,54.0,1989.0,1961.0,28.0,1961.0,893.0,1068.0,4716.0,2424.0,2292.0
06085509302,2688.0,1081.0,2688.0,2421.0,1803.0,72.0,9.0,422.0,4.0,7.0,104.0,267.0,115.0,1.0,4.0,1.0,0.0,111.0,35.0,1093.0,1081.0,12.0,1081.0,741.0,340.0,2688.0,1354.0,1334.0
